,date,name,link,from,to,amount,bod,nationality,year,year_str,year_ly,year_ly_str,merge,merge_ly,full_name,birthday_GMT,season_real,nationality_real,position,minutes_played_overall,minutes_played_home,minutes_played_away,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,season_str,merge_real,season_fifa,sofifa_id,short_name,long_name,age,dob,height_cm,weight_kg,nationality_fifa,club_name,league_name,league_rank,overall,potential,international_reputation,skill_moves,joined,contract_valid_until,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,season_str_fifa,merge_fifa,diff_season_real,diff_season_fifa
26,2017-07-01,florian thauvin,/florian-thauvin/profil/spieler/184892,Newcastle Utd.,Marseille,11000000,1993/01/26,France,2018,2018,2017,2017,florian thauvin_France_1993/01/26_2018,florian thauvin_France_1993/01/26_2017,florian thauvin,1993/01/26,2017,France,Midfielder,2977,1487,1490,38,19,19,15,8,7,8,3,5,1,0,18,13,5,29,11,18,2,0,24,36,-1,0.7,0.24,0.45,0.48,0.42,198.0,0.88,103.0,78.0,1488.0,372.0,0.06,2017,florian thauvin_France_1993/01/26_2017,2017,204970,F. Thauvin,florian thauvin,23,1993/01/26,179,70,France,olympique de marseille,French Ligue 1,1,77,83,1,4,0,2017,81,71,74,81,33,61,0,0,0,0,0,0,72,70,66,75,64,84,74,54,75,77,84,78,82,75,70,76,59,64,62,74,56,28,74,76,57,29,29,31,8,11,14,10,9,2017,florian thauvin_France_1993/01/26_2017,1,1
27,2017-07-01,bertrand traore,/bertrand-traore/profil/spieler/131996,Chelsea,Ol. Lyonnais,10000000,1995/09/06,Burkina Faso,2018,2018,2017,2017,bertrand traore_Burkina Faso_1995/09/06_2018,bertrand traore_Burkina Faso_1995/09/06_2017,bertrand traore,1995/09/05,2017,Burkina Faso,Forward,1796,934,862,24,12,12,9,5,4,0,0,0,0,0,10,5,5,14,6,8,4,0,30,255,-1,0.45,0.0,0.45,0.48,0.42,200.0,0.7,128.0,75.0,449.0,0.0,0.2,2017,bertrand traore_Burkina Faso_1995/09/06_2017,2017,207948,B. Traoré,bertrand isidore traore,20,1995/09/06,180,72,Burkina Faso,ajax,Holland Eredivisie,1,75,85,1,4,0,2017,85,75,72,79,32,71,0,0,0,0,0,0,69,74,55,73,76,77,75,65,69,83,86,84,82,75,74,78,68,73,71,76,69,39,72,74,66,30,26,23,11,7,7,13,12,2017,bertrand traore_Burkina Faso_1995/09/06_2017,1,1
28,2017-07-01,lorenzo pellegrini,/lorenzo-pellegrini/profil/spieler/286297,Sassuolo,AS Roma,10000000,1996/06/19,Italy,2018,2018,2017,2017,lorenzo pellegrini_Italy_1996/06/19_2018,lorenzo pellegrini_Italy_1996/06/19_2017,lorenzo pellegrini,1996/06/18,2017,Italy,Midfielder,1952,941,1011,28,14,14,6,1,5,6,3,3,1,0,4,3,1,39,18,21,8,1,64,32,-1,0.55,0.28,0.28,0.1,0.45,325.0,1.8,50.0,70.0,217.0,325.0,0.41,2017,lorenzo pellegrini_Italy_1996/06/19_2017,2017,228251,L. Pellegrini,lorenzo pellegrini,20,1996/06/19,186,77,Italy,sassuolo,Italian Serie A,1,71,83,1,2,2015-07-01,2020,67,58,68,71,54,66,0,0,0,0,0,0,57,52,50,78,55,69,64,38,75,77,66,68,64,69,64,64,62,66,69,66,57,50,61,67,49,50,62,57,12,7,10,13,11,2017,lorenzo pellegrini_Italy_1996/06/19_2017,1,1
29,2017-07-01,tom cleverley,/tom-cleverley/profil/spieler/73484,FC Everton,Watford,9300000,1989/08/12,England,2018,2018,2017,2017,tom cleverley_England_1989/08/12_2018,tom cleverley_England_1989/08/12_2017,tom cleverley,1989/08/11,2017,England,Midfielder,1844,910,934,27,14,13,0,0,0,2,0,2,0,0,6,5,1,38,14,24,4,0,331,148,-1,0.1,0.1,0.0,0.0,0.0,0.0,1.85,49.0,68.0,461.0,922.0,0.2,2017,tom cleverley_England_1989/08/12_2017,2017,189725,T. Cleverley,tom cleverley,26,1989/08/12,175,67,England,everton,English Premier League,1,78,78,2,3,2015-07-01,2020,70,69,77,78,55,64,0,0,0,0,0,0,74,64,48,83,68,79,59,62,80,80,66,74,72,77,77,74,62,73,56,75,71,65,74,77,72,47,59,49,15,11,9,12,13,2017,tom cleverley_England_1989/08/12_2017,1,1
30,2017-07-01,aaron mooy,/aaron-mooy/profil/spieler/123951,Manchester City,Huddersfield,9100000,1990/09/15,Australia,2018,2018,2017,2017,aaron mooy_Australia_1990/09/15_2018,aaron mooy_Australia_1990/09/15_2017,aaron mooy,1990/09/14,2017,Australia,Midfielder,4101,2065,2036,48,24,24,4,3,1,7,3,4,1,1,13,7,6,55,24,31,6,0,237,112,-1,0.24,0.15,0.09,0.13,0.04,1025.0,1.21,75.0,85.0,684.0,586.0,0.13,2017,aaron mooy_Australia_1990/09/15_2017,2017,194958,A. Mooy,aaron mooy,25,1990/09/15,174,68,Australia,huddersfield town,English League Championship,2,76,79,1,3,0,2017,70,70,78,72,60,71,0,0,0,0,0,0,74,69,46,79,65,73,73,78,79,73,69,71,71,66,67,70,72,83,64,72,75,63,73,81,73,56,65,62,11,8,12,11,12,2017,aaron mooy_Australia_1990/09/15_2017,1,1
31,2017-07-01,will hughes,/will-hughes/profil/spieler/207014,Derby,Watford,9100000,1995/04/17,England,2018,2018,2017,2017,will hughes_England_1995/04/17_2018,will hughes_England_1995/04/17_2017,will hughes,1995/04/16,2017,England,Midfielder,2659,1361,1298,38,20,18,2,2,0,3,0,3,0,0,15,11,4,26,13,13,10,0,259,186,-1,0.17,0.1,0.07,0.13,0.0,1330.0,0.88,102.0,70.0,266.0,886.0,0.34,2017,will hughes_England_1995/04/17_2017,2017,206516,W. Hughes,will hughes,21,1995/04/17,185,74,England,derby county,English League Championship,2,74,83,1,3,2012-06-01,2018,67,58,71,76,62,62,0,0,0,0,0,0,61,61,60,78,46,76,51,48,73,76,70,65,73,75,78,54,54,72,60,56,54,58,68,78,60,66,63,56,7,15,12,9,12,2017,will hughes_England_1995/04/17_2017,1,1
32,2017-07-01,nicola murru,/nicola-murru/profil/spieler/171399,Cagliari,Sampdoria,9000000,1994/12/16,Italy,2018,2018,2017,2017,nicola murru_Italy_1994/12/16_2018,nicola murru_Italy_1994/12/16_2017,nicola murru,1994/12/16,2017,Italy,Defender,2176,1114,1062,26,13,13,0,0,0,1,1,0,0,0,4,4,0,42,16,26,3,0,396,220,149,0.04,0.04,0.0,0.0,0.0,0.0,1.74,52.0,84.0,725.0,2176.0,0.12,2017,nicola murru_Italy_1994/12/16_2017,2017,205934,N. Murru,nicola murru,21,1994/12/16,180,64,Italy,cagliari,Italian Serie A,1,71,80,1,2,2011-07-01,2020,79,36,53,63,70,71,0,0,0,0,0,0,70,23,63,60,39,61,54,39,56,63,78,79,74,58,72,57,74,80,68,40,64,62,40,27,47,72,75,73,5,5,5,5,5,2017,nicola murru_Italy_1994/12/16_2017,1,1
33,2017-07-01,havard nordtveit,/havard-nordtveit/profil/spieler/42234,West Ham Utd.,TSG Hoffenheim,8000000,1990/06/21,Norway,2018,2018,2017,2017,havard nordtveit_Norway_1990/06/21_2018,havard nordtveit_Norway_1990/06/21_2017,havard nordtveit,1990/06/20,2017,Norway,Midfielder,955,422,533,16,7,9,0,0,0,1,0,1,0,0,6,4,2,18,8,10,2,0,389,153,-1,0.09,0.09,0.0,0.0,0.0,0.0,1.7,53.0,60.0,478.0,955.0,0.19,2017,havard nordtveit_Norway_1990/06/21_2017,2017,182888,H. Nordtveit,havard nordtveit,26,1990/06/21,188,83,Norway,west ham united,English Premier League,1,78,79,2,2,2016-07-01,2021,66,53,71,66,79,79,0,0,0,0,0,0,66,40,77,73,38,64,64,66,77,71,65,67,61,77,59,72,68,79,81,66,78,75,57,69,56,80,82,79,14,8,9,13,10,2017,havard nordtveit_Norway_1990/06/21_2017,1,1
34,2017-07-01,valere germain,/valere-germain/profil/spieler/60540,AS Monaco,Marseille,8000000,1990/04/17,France,2018,2018,2017,2017,valere germain_France_1990/04/17_2018,valere germain_France_1990/04/17_2017,valere germain,1990/04/16,2017,France,Forward,2239,958,1281,36,17,19,10,8,2,3,0,3,0,0,16,9,7,12,4,8,0,0,29,121,-1,0.52,0.12,0.4,0.75,0.14,224.0,0.48,187.0,62.0,0.0,746.0,0.0,2017,valere germain_France_1990/04/17_2017,2017,203280,V. Germain,valere germain,26,1990/04/17,180,73,France,as monaco,French Ligue 1,1,79,81,2,3,2011-07-01,2018,79,80,75,78,31,67,0,0,0,0,0,0,75,81,79,78,79,76,76,75,64,78,78,79,90,77,77,79,80,81,59,77,65,44,83,78,77,22,21,18,14,7,11,9,14,2017,valere germain_France_1990/04/17_2017,1,1
35,2017-07-01,serge gnabry,/serge-gnabry/profil/spieler/159471,Werder Bremen,FC Bayern,8000000,1995/07/14,Germany,2018,2018,2017,2017,serge gnabry_Germany_1995/07/14_2018,serge gnabry_Germany_1995/07/14_2017,serge gnabry,1995/07/13,2017,Germany,Forward,1970,1012,958,27,14,13,11,1,10,1,1,0,1,0,4,2,2,39,20,19,1,0,20,213,-1,0.55,0.05,0.5,0.09,0.94,179.0,1.78,51.0,73.0,1970.0,1970.0,0.05,2017,serge gnabry_Germany_1995/07/14_2017,2017,206113,S. Gnabry,serge gnabry,20,1995/07/14,173,73,Germany,sv werder bremen,German 1. Bundesliga,1,73,85,1,3,2016-08-31,2022,85,63,66,75,43,62,0,0,0,0,0,0,68,63,47,73,45,76,54,38,62,74,87,84,78,69,80,65,64,62,63,64,58,37,66,67,66,43,46,45,14,10,10,9,7,2017,serge gnabry_Germany_1995/07/14_2017,1,1
36,2017-07-01,davie selke,/davie-selke/profil/spieler/178459,RB Leipzig,Hertha BSC,8000000,1995/01/20,Germany,2018,2018,2017,2017,davie selke_Germany_1995/01/20_2018,davie selke_Germany_1995/01/20_2017,davie selke,1995/01/20,2017,Germany,Forward,435,170,265,21,9,12,4,1,3,1,1,0,0,0,5,3,2,7,2,5,4,0,4,61,-1,1.03,0.21,0.83,0.53,1.02,109.0,1.45,62.0,21.0,109.0,435.0,0.83,2017,davie selke_Germany_1995/01/20_2017,2017,212626,D. Selke,davie selke,21,1995/01/20,192,82,Germany,rb leipzig,German 1. Bundesliga,1,73,83,1,2,2015-07-01,2020,72,70,52,69,29,75,0,0,0,0,0,0,40,73,69,60,65,69,58,29,45,72,68,75,64,75,63,73,71,76,75,63,74,23,75,58,59,25,27,17,12,11,7,11,14,2017,davie selke_Germany_1995/01/20_2017,1,1
37,2017-07-01,christian atsu,/christian-atsu/profil/spieler/186997,Chelsea,Newcastle Utd.,7500000,1992/01/10,Ghana,2018,2018,2017,2017,christian atsu_Ghana_1992/01/10_2018,christian atsu_Ghana_1992/01/10_2017,christian atsu twasam,1992/01/10,2017,Ghana,Midfielder,1567,886,681,32,16,16,5,2,3,3,1,2,0,0,13,5,8,15,10,5,2,0,65,103,-1,0.46,0.17,0.29,0.2,0.4,313.0,0.86,104.0,49.0,784.0,522.0,0.11,2017,christian atsu_Ghana_1992/01/10_2017,2017,205601,C. Atsu,christian atsu twasam,24,1992/01/10,172,68,Ghana,newcastle united,English League Championship,2,76,81,1,3,0,2017,91,67,70,80,36,50,0,0,0,0,0,0,67,65,50,77,58,81,70,44,66,76,94,89,88,75,92,72,67,56,45,66,49,35,74,70,73,29,39,37,13,12,12,10,9,2017,christian atsu_Ghana_1992/01/10_2017,1,1
38,2017-07-01,jannes horn,/jannes-horn/profil/spieler/231586,VfL Wolfsburg,1. FC Köln,7000000,1997/02/06,Germany,2018,2018,2017,2017,jannes horn_Germany_1997/02/06_2018,jannes horn_Germany_1997/02/06_2017,jannes horn,1997/02/06,2017,Germany,Defender,974,450,524,13,5,8,0,0,0,1,1,0,0,0,2,1,1,24,10,14,2,0,236,163,158,0.09,0.09,0.0,0.0,0.0,0.0,2.22,41.0,75.0,487.0,974.0,0.18,2017,jannes horn_Germany_1997/02/06_2017,2017,231874,J. Horn,jannes-kilian horn,19,1997/02/06,186,77,Germany,vfl wolfsburg,German 1. Bundesliga,1,60,74,1,3,2015-12-16,2020,64,35,53,60,59,64,0,0,0,0,0,0,63,29,52,59,36,62,51,35,42,58,63,64,65,55,55,45,66,52,70,32,64,58,43,44,49,55,64,63,5,15,6,12,10,2017,jannes horn_Germany_1997/02/06_2017,1,1
39,2017-07-01,clinton n'jie,/clinton-njie/profil/spieler/241119,Tottenham,Marseille,7000000,1993/08/15,Cameroon,2018,2018,2017,2017,clinton n'jie_Cameroon_1993/08/15_2018,clinton n'jie_Cameroon_1993/08/15_2017,clinton mua n'jie,1993/08/14,2017,Cameroon,Forward,1023,552,471,22,11,11,4,3,1,1,0,1,0,0,12,8,4,13,4,9,1,0,42,168,-1,0.44,0.09,0.35,0.49,0.19,256.0,1.14,79.0,46.0,1023.0,1023.0,0.09,2017,clinton n'jie_Cameroon_1993/08/15_2017,2017,212273,C. N'Jié,clinton mua n'jie,22,1993/08/15,175,68,Cameroon,olympique de marseille,French Ligue 1,1,70,79,1,4,0,2017,93,68,65,74,30,66,0,0,0,0,0,0,65,69,51,67,65,77,62,46,61,65,91,94,92,56,88,73,60,77,61,61,66,32,76,68,56,24,30,27,13,10,9,9,11,2017,clinton n'jie_Cameroon_1993/08/15_2017,1,1
40,2017-07-01,sven kums,/sven-kums/profil/spieler/42735,Watford,RSC Anderlecht,6500000,1988/02/26,Belgium,2018,2018,2017,2017,sven kums_Belgium_1988/02/26_2018,sven kums_Belgium_1988/02/26_2017,sven kums,1988/02/26,2017,Belgium,Midfielder,2280,1054,1226,34,16,18,0,0,0,1,1,0,0,0,6,3,3,32,15,17,3,0,308,205,-1,0.04,0.04,0.0,0.0,0.0,0.0,1.26,71.0,67.0,760.0,2280.0,0.12,2017,sven kums_Belgium_1988/02/26_2017,2017,176009,S. Kums,sven kums,28,1988/02/26,175,69,Belgium,udinese,Italian Serie A,1,79,79,2,2,0,2017,65,64,79,76,69,65,0,0,0,0,0,0,74,57,52,83,67,73,74,73,80,81,64,66,76,80,78,69,62,77,56,71,73,81,66,80,78,63,73,68,10,14,15,14,7,2017,sven kums_Belgium_1988/02/26_2017,1,1
41,2017-07-01,kyriakos papadopoulos,/kyriakos-papadopoulos/profil/spieler/58489,Bay. Leverkusen,Hamburger SV,6500000,1992/02/23,Greece,2018,2018,2017,2017,kyriakos papadopoulos_Greece_1992/02/23_2018,kyriakos papadopoulos_Greece_1992/02/23_2017,kyriakos papadopoulos,1992/02/23,2017,Greece,Defender,1318,778,540,16,10,6,2,1,1,0,0,0,0,0,5,3,2,17,8,9,6,0,140,319,46,0.14,0.0,0.14,0.12,0.17,659.0,1.16,78.0,82.0,220.0,0.0,0.41,2017,kyriakos papadopoulos_Greece_1992/02/23_2017,2017,184477,K. Papadopoulos,kyriakos papadopoulos,24,1992/02/23,185,87,Greece,rb leipzig,German 1. Bundesliga,1,79,83,2,2,0,2017,65,43,52,50,78,84,0,0,0,0,0,0,55,23,86,57,45,42,42,54,52,56,63,66,51,73,61,72,91,63,90,59,92,67,35,44,46,79,81,80,11,10,12,9,10,2017,kyriakos papadopoulos_Greece_1992/02/23_2017,1,1
42,2017-07-01,andre hahn,/andre-hahn/profil/spieler/42783,Bor. M'gladbach,Hamburger SV,6000000,1990/08/13,Germany,2018,2018,2017,2017,andre hahn_Germany_1990/08/13_2018,andre hahn_Germany_1990/08/13_2017,andre hahn,1990/08/12,2017,Germany,Forward,1599,807,792,30,15,15,3,2,1,1,1,0,0,1,10,6,4,24,8,16,3,0,114,198,-1,0.23,0.06,0.17,0.22,0.11,533.0,1.35,67.0,53.0,533.0,1599.0,0.17,2017,andre hahn_Germany_1990/08/13_2017,2017,211862,A. Hahn,andre hahn,25,1990/08/13,185,80,Germany,borussia monchengladbach,German 1. Bundesliga,1,79,81,2,2,2014-07-01,2018,85,78,72,72,52,83,0,0,0,0,0,0,80,80,65,73,76,73,67,52,68,74,78,91,65,78,60,84,82,90,81,77,79,50,79,70,49,46,56,48,14,14,13,15,11,2017,andre hahn_Germany_1990/08/13_2017,1,1
43,2017-07-01,mathew ryan,/mathew-ryan/profil/spieler/128969,FC Valencia,Brighton,6000000,1992/04/08,Australia,2018,2018,2017,2017,mathew ryan_Australia_1992/04/08_2018,mathew ryan_Australia_1992/04/08_2017,mathew ryan,1992/04/07,2017,Australia,Goalkeeper,720,360,360,8,4,4,0,0,0,0,0,0,0,0,3,1,2,9,6,3,0,0,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,1.12,80.0,90.0,0.0,0.0,0.0,2017,mathew ryan_Australia_1992/04/08_2017,2017,199005,M. Ryan,mathew ryan,24,1992/04/08,184,82,Australia,valencia cf,Spain Primera Division,1,79,84,1,1,2015-07-21,2021,0,0,0,0,0,0,82,73,82,80,60,78,13,11,14,40,13,13,13,12,45,14,62,58,62,77,60,20,83,36,83,19,43,20,13,53,25,16,20,17,82,73,82,78,80,2017,mathew ryan_Australia_1992/04/08_2017,1,1
44,2017-07-01,vincenzo grifo,/vincenzo-grifo/profil/spieler/185077,SC Fribourg,Bor. M'gladbach,6000000,1993/04/07,Italy,2018,2018,2017,2017,vincenzo grifo_Italy_1993/04/07_2018,vincenzo grifo_Italy_1993/04/07_2017,vincenzo grifo,1993/04/06,2017,Italy,Midfielder,2494,1234,1260,30,16,14,6,3,3,8,4,4,1,0,6,5,1,42,20,22,1,0,90,35,-1,0.51,0.29,0.22,0.22,0.21,416.0,1.52,59.0,83.0,2494.0,312.0,0.04,2017,vincenzo grifo_Italy_1993/04/07_2017,2017,212096,V. Grifo,vincenzo grifo,23,1993/04/07,180,76,Italy,sc freiburg,German 1. Bundesliga,1,75,79,1,4,2015-07-01,2018,76,72,72,80,33,63,0,0,0,0,0,0,76,69,47,72,69,80,84,86,60,79,78,74,83,72,79,80,52,72,64,75,52,45,73,70,61,23,31,30,10,12,8,8,14,2017,vincenzo grifo_Italy_1993/04/07_2017,1,1
45,2017-07-01,fabio eguelfi,/fabio-eguelfi/profil/spieler/200192,Inter,Atalanta BC,6000000,1995/01/19,Italy,2018,2018,2017,2017,fabio eguelfi_Italy_1995/01/19_2018,fabio eguelfi_Italy_1995/01/19_2017,fabio eguelfi,1995/01/19,2017,Italy,Defender,1151,450,701,14,5,9,0,0,0,1,0,1,0,0,8,3,5,7,1,6,3,0,314,172,5,0.08,0.08,0.0,0.0,0.0,0.0,0.55,164.0,82.0,384.0,1151.0,0.23,2017,fabio eguelfi_Italy_1995/01/19_2017,2017,235378,F. Eguelfi,fabio eguelfi,21,1995/01/19,178,74,Italy,fc pro vercelli 1892,Italian Serie B,2,57,64,1,2,2014-07-01,2017,62,35,41,53,58,58,0,0,0,0,0,0,56,33,50,35,30,58,39,43,33,41,65,59,57,57,68,35,64,59,56,32,58,60,50,43,50,53,64,63,14,14,15,11,12,2017,fabio eguelfi_Italy_1995/01/19_2017,1,1
46,2017-07-01,andreas cornelius,/andreas-cornelius/profil/spieler/203412,FC Cogenhague,Atalanta BC,6000000,1993/03/16,Denmark,2018,2018,2017,2017,andreas cornelius_Denmark_1993/03/16_2018,andreas cornelius_Denmark_1993/03/16_2017,andreas cornelius,1993/03/16,2017,Denmark,Forward,1924,980,944,30,15,15,12,8,4,0,0,0,0,0,17,12,5,8,3,5,5,0,8,222,-1,0.56,0.0,0.56,0.73,0.38,160.0,0.37,240.0,64.0,385.0,0.0,0.23,2017,andreas cornelius_Denmark_1993/03/16_2017,2017,201943,A. Cornelius,andreas evald cornelius,23,1993/03/16,193,89,Denmark,fc kobenhavn,Danish Superliga,1,72,76,1,3,2014-01-31,2018,72,70,52,64,26,81,0,0,0,0,0,0,42,70,76,63,65,66,45,56,43,70,69,74,53,63,34,75,63,73,90,68,71,28,68,48,69,13,26,12,15,9,8,11,9,2017,andreas cornelius_Denmark_1993/03/16_2017,1,1
47,2017-07-01,jean-victor makengo,/jean-victor-makengo/profil/spieler/322305,SM Caen,OGC Nice,6000000,1998/06/12,France,2018,2018,2017,2017,jean-victor makengo_France_1998/06/12_2018,jean-victor makengo_France_1998/06/12_2017,jean-victor makengo,1998/06/11,2017,France,Midfielder,874,339,535,17,9,8,0,0,0,0,0,0,0,0,3,2,1,13,4,9,2,0,286,284,-1,0.0,0.0,0.0,0.0,0.0,0.0,1.34,67.0,51.0,437.0,0.0,0.21,2017,jean-victor makengo_France_1998/06/12_2017,2017,230686,J. Makengo,jean-victor makengo,18,1998/06/12,177,73,France,stade malherbe caen,French Ligue 1,1,61,78,1,2,2015-08-18,2018,66,61,63,60,58,59,0,0,0,0,0,0,64,61,57,65,64,60,61,58,62,61,68,65,51,52,70,66,58,61,57,60,64,53,58,62,54,61,59,59,8,9,9,8,9,2017,jean-victor makengo_France_1998/06/12_2017,1,1
48,2017-07-01,etrit berisha,/etrit-berisha/profil/spieler/77825,Lazio Rome,Atalanta BC,5720000,1989/03/10,Albania,2018,2018,2017,2017,etrit berisha_Albania_1989/03/10_2018,etrit berisha_Albania_1989/03/10_2017,etrit berisha,1989/03/10,2017,Albania,Goalkeeper,2340,1170,1170,26,13,13,0,0,0,0,0,0,0,0,11,6,5,26,9,17,2,0,311,305,38,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,90.0,1170.0,0.0,0.08,2017,etrit berisha_Albania_1989/03/10_2017,2017,189296,E. Berisha,etrit berisha,27,1989/03/10,194,92,Albania,atalanta,Italian Serie A,1,75,76,1,1,0,2017,0,0,0,0,0,0,79,70,63,79,28,74,11,13,12,19,11,12,13,12,26,17,28,28,33,70,30,24,57,39,64,15,30,22,12,42,22,14,10,11,79,70,63,74,79,2017,etrit berisha_Albania_1989/03/10_2017,1,1
49,2017-07-01,adam marusic,/adam-marusic/profil/spieler/239802,KV Oostende,Lazio Rome,5500000,1992/10/17,Montenegro,2018,2018,2017,2017,adam marusic_Montenegro_1992/10/17_2018,adam marusic_Montenegro_1992/10/17_2017,adam marusic,1992/10/16,2017,Montenegro,Defender,2999,1515,1484,35,17,18,5,2,3,4,3,1,0,0,9,7,2,41,16,25,6,0,109,95,73,0.27,0.12,0.15,0.12,0.18,600.0,1.23,73.0,86.0,500.0,750.0,0.18,2017,adam marusic_Montenegro_1992/10/17_2017,2017,224031,A. Marušić,adam marusic,23,1992/10/17,177,81,Montenegro,kv oostende,Belgian Jupiler Pro League,1,70,74,1,3,2016-07-01,2020,78,67,63,71,51,73,0,0,0,0,0,0,65,65,57,64,64,73,58,48,63,72,74,82,63,64,67,71,70,75,74,71,67,57,69,66,58,46,52,49,8,9,7,10,10,2017,adam marusic_Montenegro_1992/10/17_2017,1,1
50,2017-07-01,ferland mendy,/ferland-mendy/profil/spieler/291417,AC Le Havre,Ol. Lyonnais,5000000,1995/06/08,France,2018,2018,2017,2017,ferland mendy_France_1995/06/08_2018,ferland mendy_France_1995/06/08_2017,ferland mendy,1995/06/07,2017,France,Defender,3104,1620,1484,35,18,17,2,2,0,5,5,0,0,0,16,8,8,28,14,14,8,0,211,98,14,0.2,0.14,0.06,0.11,0.0,1552.0,0.81,111.0,89.0,388.0,621.0,0.23,2017,ferland mendy_France_1995/06/08_2017,2017,228618,F. Mendy,ferland mendy,21,1995/06/08,178,73,France,le havre ac,French Ligue 2,2,60,71,1,2,2015-04-24,2018,73,27,38,49,59,74,0,0,0,0,0,0,60,25,46,32,31,55,31,31,26,30,71,74,64,53,69,25,71,81,72,24,69,66,41,39,40,59,57,68,7,16,9,10,9,2017,ferland mendy_France_1995/06/08_2017,1,1
51,2017-07-01,rodrigo battaglia,/rodrigo-battaglia/profil/spieler/89297,Braga,Sporting CP,4500000,1991/07/12,Argentina,2018,2018,2017,2017,rodrigo battaglia_Argentina_1991/07/12_2018,rodrigo battaglia_Argentina_1991/07/12_2017,rodrigo andres battaglia,1991/07/11,2017,Argentina,Midfielder,2700,1530,1170,30,17,13,4,3,1,0,0,0,0,0,9,5,4,31,18,13,5,0,118,393,-1,0.13,0.0,0.13,0.18,0.08,675.0,1.03,87.0,90.0,540.0,0.0,0.17,2017,rodrigo battaglia_Argentina_1991/07/12_2017,2017,219576,R. Battaglia,rodrigo andres battaglia,24,1991/07/12,187,79,Argentina,gd chaves,Portuguese Liga ZON SAGRES,1,70,72,1,2,0,2017,65,65,64,69,61,73,0,0,0,0,0,0,49,58,68,72,56,70,52,44,69,70,62,67,65,71,67,77,43,76,77,75,66,60,65,69,57,57,65,58,7,7,7,9,9,2017,rodrigo battaglia_Argentina_1991/07/12_2017,1,1
52,2017-07-01,lukasz teodorczyk,/lukasz-teodorczyk/profil/spieler/157849,Dinamo Kiev,RSC Anderlecht,4500000,1991/06/03,Poland,2018,2018,2017,2017,lukasz teodorczyk_Poland_1991/06/03_2018,lukasz teodorczyk_Poland_1991/06/03_2017,lukasz teodorczyk,1991/06/02,2017,Poland,Forward,3059,1537,1522,38,19,19,22,7,15,3,3,0,0,0,17,10,7,32,12,20,8,0,5,116,-1,0.74,0.09,0.65,0.41,0.89,139.0,0.94,96.0,80.0,382.0,1020.0,0.24,2017,lukasz teodorczyk_Poland_1991/06/03_2017,2017,201013,L. Teodorczyk,lukasz teodorczyk,25,1991/06/03,185,76,Poland,rsc anderlecht,Belgian Jupiler Pro League,1,75,77,1,2,2014-08-27,2019,77,73,62,69,25,78,0,0,0,0,0,0,58,77,76,69,67,70,50,49,54,72,78,77,63,70,58,70,74,81,77,69,76,24,80,65,65,13,22,20,15,11,7,7,14,2017,lukasz teodorczyk_Poland_1991/06/03_2017,1,1
53,2017-07-01,ludwig augustinsson,/ludwig-augustinsson/profil/spieler/170646,FC Cogenhague,Werder Bremen,4500000,1994/04/21,Sweden,2018,2018,2017,2017,ludwig augustinsson_Sweden_1994/04/21_2018,ludwig augustinsson_Sweden_1994/04/21_2017,ludwig augustinsson,1994/04/20,2017,Sweden,Defender,2755,1335,1420,32,16,16,1,1,0,0,0,0,0,0,18,12,6,15,4,11,2,0,175,169,7,0.03,0.0,0.03,0.07,0.0,2755.0,0.49,184.0,86.0,1378.0,0.0,0.07,2017,ludwig augustinsson_Sweden_1994/04/21_2017,2017,212678,L. Augustinsson,ludwig augustinsson,22,1994/04/21,181,76,Sweden,fc kobenhavn,Danish Superliga,1,72,81,1,2,2015-01-01,2019,82,58,70,69,64,72,0,0,0,0,0,0,76,52,41,70,54,67,74,70,66,68,82,82,79,70,73,69,69,92,65,59,63,62,62,67,59,70,65,69,10,12,10,15,8,2017,ludwig augustinsson_Sweden_1994/04/21_2017,1,1
